name_type,non_sci_name
LP,Chelidonium franchetianum Prain
LP,Buddleia officinalis
LP,Heisteria acuminata (Humb. & Bonpl.) Engler
LP,Pilea melastomoides (Poir.) BI.
LP,Rhus saxatilis
LP,Dioscoreophyllum cumminsii Diels.
LP,Cannabis indica L.
LP,Gueldenstaedtia paucifiora (Pall.) Fisch.
LP,Anchietea roquefenilliana
LP,Dichrocephala integrifolia
LP,Helinus lanceolatus Brandis var. tomentella Bedd. ex M. M. Bhandari & A. K. Bhansali
LP,Pimpinella pruatjan
LP,Ephedra fragilis Des f.
LP,Oncosiphon suffruticosum (L.) Kallersjo
LP,Heracleum candidans Wallich
LP,Clerodendranthus spicatus (Thunb.) C.Y. Wu
LP,Senna spectabilis (DC.) H. Irwin & Barneby
LP,Eurya grandis Choisy
LP,Viscum capense
LP,Dichapetalum albidum A. Chev.
LP,Gaillardia cabrerae Covas
LP,Wikstroemia chamaedaphne (Bunge) Meisn.
LP,Eriogonum cernuum Nuttall
LP,Atherosperma moschatum Labillardière
LP,Herpetospermum caudigerum (Ser.) C.B.Clarke
LP,Phalaenopsis deliciosa Rchb.f.
LP,Desmodium strangulatum W.& A.
LP,Pyrrosia drakeana (Franch.) Ching
LP,Lactuca scariola L. var. saliva (L.) Hook. f.
LP,Foeniculum vulgare P. Mill.
LP,Ranunculus pegaeus Hand.-Mazz.
LP,Vigna senegalensis A.Chev.
LP,Saussurea deltoidea (DC.) C.B.Clarke
LP,Cordia obscura Cham.
LP,Delphinium honanense W.T.Wang var. piliferum W.T.Wang
LP,Conyza balsamifera L.
LP,Zygocactus truncatus (Haw.) K.Schum.
LP,Lotus tenuis Kitag. ex Willd.
LP,Krameria lappacea (Domb.) Burd. & Simp.
LP,Eriocephalus racemosus Gaertn.
LP,Citrus limon (L.) Burmann filius
LP,Heliotropium pseudostrigosum Dinter
LP,Hoodia gibbosa Nel
LP,Landolphia foretiana (Pierre) Pichon
LP,Canna bidentata Bertolini
LP,Dracontomelon vitiense Engl.
LP,Brachystegia laurentii (De Wild.) Louis ex Hoyle
LP,Maerua oblongifolia (Forssk.) A.Rich.
LP,Rivina laevis L.
LP,Millettia speciosa Champ.
LP,Epilobium minutiflarum Hausskn.
LP,Anthurium scandens (Aubl.) Engl.
LP,Hoffmania ghiesbreghtii (Lem.) Hemsl.
LP,Fibraurea tinctoria Loureiro
LP,Euphorbia cooperi A.Berger
LP,Sinomenium acutum
LP,Graptophyllum hortense
LP,Solidago confinis A. Gray
LP,Mitrella kentii (BI.) Miq
LP,Myrocarpus fastigiatus Fr.All.
LP,Rhododendron falconieri Hooker
LP,Pouzolzia ovalis
LP,Solanum integrifolium Poiret
LP,Afrocarpus usambarensis (Pilg.) C.N. Page
LP,Fagopyrom sagittatum Gilib.
LP,Boehmeria nivea (L.) Gaud.
LP,Polygonum hydropiperoides Michaux
LP,Cordia frondosa Schott
LP,Echium angustifolium Mill.
LP,Rumex abyssinicus Jacquin
LP,Lannea rivae (Chiov.)Sacleux
LP,Senegalia catechu (L.f.) P.J.H.Hurter & Mabb.
LP,Ormosia mollis Dunn
LP,Cyathula cylindrica Moq. var. cylindrica
LP,Combretum platypetalum Welw. ex Laws. subsp. baumii
LP,Homalium dentatum Warb.
LP,Pratia nummularia (Lam.) A. Braun & Asch.
LP,Paracostus englerianus (K. Schum.) C. Specht
LP,Indigofera lespedezioides Kunth
LP,Talinum triangulare Willdenow
LP,Aristolochia guadalarajana
LP,Primula veris Linn.
LP,Bauhinia cheilantha (Bong.)Steud.
LP,Tachigali myrmecophila (Ducke) Ducke
LP,Faurea arborea Engl.
LP,Levisticum officinale W.Koch
LP,Viscum ovalifolium DC.
LP,Annona muricata
LP,Dalbergia paniculata Roxb.
LP,Orbea lutea (N.E.Br.)Bruyns
LP,Actinidia polygama (Sieb. & Zucc.) Miq.
LP,Silene viscidula Franchet
LP,Deeringia amarantoides
LP,Drypetes gossweileri S Moore
LP,Senegalia torta (Roxb.) Maslin et al.
LP,Malvaviscus penduliflorus DC.
LP,Gnaphalium baicdlense Kirp.
LP,Fumaria indica (Haussknecht) Pugsley
LP,Tribulus hispidus C.Presl
LP,Salomonia cantoniensis
LP,Catha montana (Roth)G.Don
LP,Camellia sinensis (L.) O. K.
LP,Heeria mucronata bentham
LP,Patrinia scabiosaefolia Fisch.
LP,Gymnanthemum amygdalinum (Delile) Sch. Bip.
LP,Astragalus sesquiflorus S. Wats.
LP,Adhatoda vasica Nees.
LP,Torresea cearensis Allemao
LP,Lantana salvifolia Jacq.
LP,Laportea aestuans (Linn.) Chew
LP,Asteracantha longifolla Nees
LP,Lonicera confusa (Sweet) DC.
LP,Flemingia congesta Roxb.
LP,Erythrina verna Vell..
LP,Lysimachia tengyuchensis Hand.-Mazz.
LP,Lippia chevalieri Moldenke
LP,Juniperus semiglobosa Regel
LP,Montiopsis gilliesii (Hook. & Arn.) D. I. Ford
LP,Solanum dulcamara L. var. heterophyllum Makino
LP,Sphaeranthus indicus
LP,Sericocomopsis meruensis Suess.
LP,Malus kansuensis (Batal.) Schneid.
LP,Trichosanthes nervifolia L.
LP,Padus cornuta (Wall. ex Royle) Carriere
LP,Eriosema parviflorum E Mey.
LP,Eleusine coracana (L.) Gaertn. i
LP,Combretum imberbe Wawra truncatum (Laws)Burtt Davy
LP,Castanopsis tibetana Hance
LP,Aster tataricus
LP,Bergera koenigii L.
LP,Sinopodophyllum emodii (Wall.) Ying
LP,Scoparia dulcis Linn
LP,Prunus mume (Sieb.) Sieb. et Zucc.
LP,Syzygium aromaticum (L.) Merr. et L.M.Perry
LP,Cypripedium parviflorum Salisb. var. pubescens (Willd.) O. W. Knight
LP,Neocinnamomum fargessii (Lee.) Kosterm.
LP,Firmiana fulgens (Wall. ex Mast.) K.Schum.
LP,Trichoscypha grossweilerii Exell. et Mend.
LP,Solanum pendulum Ruiz & Pav.
LP,Cyclea gracillima Diels
LP,Intsia retusa Kurz.
LP,Clematis hirsuta
LP,Hermannia tomentosa (Turcz.) Schinz ex Engl.
LP,Artemisia hedinii Ostenf.
LP,Andira inermis (W. Wright) DC.
LP,Sphaeralcea emoryi Torr. ex A. Gray
LP,Rubus wallichianus Wight & Arn.
LP,Diospyros buxifolia Hiern
LP,Crambe abyssynica
LP,Dichapetalum venenatum Engl. & Gilg
LP,Sansevieria angustiflora Lindb.
LP,Actiniopteris dichotoma Kuhn
LP,Pilea glaberrima (Bl.) Bl.
LP,Opuntia megacantha Salm-Dyck
LP,Tilia caucasica Ruprecht
LP,Mitragyna stipulosa (DC.) O Ktze.
LP,Isopogon anethifolius (Salisb.) Knight
LP,Epimedium elatum C.Morren & Decne.
LP,Ampelocissus ochracea Merr.
LP,Eugenia whytei Sprague
LP,Heracleum sphondylium L. subsp. montanum (Schleich. ex Gaudin) Briq.
LP,Ladenbergia lambertiana Klotz.
LP,Celosia laxa L.
LP,Baissea leonensis Benth.
LP,Campsiandra laurifolia Benth.
LP,Vatica obscura
LP,Strychnos panamensis Seem. var. panamensis
LP,Santiria tomentosa
LP,Zingiber ottensii Valeton
LP,Citrus hassaku Hort. Ex Tanaka
LP,Humata tyermanni Moore
LP,Anona reticulata L.
LP,Capassa violacea Klotzsch
LP,Argyreia malabarica Arn. ex Choisy
LP,Krameria lappacea (Dombey) Burdet & B. B. Simpson
LP,Eremophila duttonii F.Muell.
LP,Hypodematium sinense Iwatsuki
LP,Agave mitriformis Jacobi
LP,Cirsium souliei (Franch.) Mattf. ex Rehder & Kobuski
LP,Ficus vallis-choudae Delile
LP,Artemisia dubia Wall. ex Bess. var. subdigitata (Mattf.) Y.R.Ling
LP,Cissus quadrangula L.
LP,Garuleum schinzii O.Hoffm.
LP,Malus doumeri (Bois) Chev.
LP,Albizia odoratissima Bentham
LP,Pogostemon villosus (Roxb.) Benth.
LP,Rheum tanguticum (Maxim. Ex Regel) Maxim. Ex Balf.
LP,Senecio dictyoneurus Franch.
LP,Mammea longifolia Planch. & Triana
LP,Achyranthes robusta C.H.Wright
LP,Oberonia glandulosa Lindl.
LP,Parkia biglobosa (Jacq.) G.Don
LP,Ischnosiphon arouma (Aubl.) Korn.
LP,Geniostoma rupestre J.R. & G. Forst.
LP,Malpighia coccigera
LP,Mimosa leucocephala Lam.
LP,Connaropsis griffithii planch.
LP,Zornia glochidiata Reichenbach
LP,Brunellia comocladifolia Bonpl.
LP,Edgeworthia chrysantha Lindl.
LP,Hydrangea cinerea Small
LP,Pterolomba triquetrum
LP,Symphyotrichum prenanthoides (Muhl. ex Willd.) G.L.
LP,Argemone alba F.Lestib.
LP,Uragoga peduncularis K Schum.
LP,Dichapetalum timoriense
LP,Polyalthia longifolia Thm.
LP,Alnus serrulata (Aiton) Willdenow
LP,Aristolochia cathcartii
LP,Pleconax conoidea (L.) Sourkova
LP,Marumia muscosa Bl.
LP,Oenanthe javanica (Blume) DC. subsp. javanica
LP,Stemmacantha uniflora (L.) Dittrich
LP,Cynometra insularis A.C. Sm.
LP,Siraitia grosvenorii (Swingle) A.M.Lu & Zhi Y.Zhang
LP,Casuarina equisetifoflia L.
LP,Parosela plumosa
LP,Sium sisarum L.
LP,Tetracera indica
LP,Boswellia serrata
LP,Cardiospermum halicacabum Linnaeus
LP,Hypoestes purpurea (Linnaeus) R. Brown
LP,Asarum canadense
LP,Vahlia longifolia Gand.
LP,Cajanus cajan Linn.
LP,Beilschmiedia brasiliensis (Kosterm.) Kosterm.
LP,Bupleurum angustissimum (Franch.) Kitag.
LP,Acacia luederitzii var. retinens (Sim) J.H.Ross & Brenan
LP,Cymbopogon nardus (L.) Will. Watson
LP,Brassica parachinensis Bail
LP,Ilex cornuta Lindley
LP,Potentilla bifurca Linn. var. bifurca
LP,Cassia sericea Sw.
LP,Daucus montanus Humb. & Bonpl. ex Spreng.
LP,Aptandra zenkeri Engl.
LP,Gymnopetalum quinquelobatum Miq.
LP,Padbruggea eriantha Craib.
LP,Guatteria foliosa Benth.
LP,Alafia benthamii (Baill. ex Stapf) Stapf
LP,Phytolacca americana L. var. rigida (Small) Caulkins & R.E. Wyatt
LP,Leptaspis urceolata (Roxb.) R. Br.
LP,Pseudostellaria maximowicziana (Franch. & Sav.) Pax ex Pax & Hoffm.
LP,Cola attiensis
LP,Sesamum hopkinsii Suess.
LP,Manihot colimensis Croizat
LP,Mandragora autumnalis
LP,Plectranthus assurgens (Bak.) JK Morton
LP,Rhus trilobata Nutt.
LP,Crateva roxburghii R. Br.
LP,Abutilon theophrasti Medic.
LP,Chenopodium glaucum L.
LP,Ceanothus fendleri A. Gray
LP,Ferula moschata (H.Reinsch) Koso-Pol.
LP,Cayratia japonica (Thunb.) Gagn.
LP,Goniothalamus waynaadensis Bedd.
LP,Melicope vitiensis A.C. Sm. var. minor
LP,Blighia unijugata Bak.
LP,Ficus alutacia BI.
LP,Dolichos trinervatus Baker
LP,Plantago arenaria Waldstein et Kitag
LP,Didymocarpus platypus C.B. Clarke
LP,Sedum henryi Diels
LP,Allophylus africanus Beauvois
LP,Pterocarpus erinaceus Poiret
LP,Mucuna capitata
LP,Costus guanaiensis Rusby var. guanaiensis
LP,Oryganum dyi Post
LP,Hofmeisteria schaffneri (A. Gray) King & Robinson
LP,Rhodiola quadrifida (Pall.) Fisch. et. Mey.
LP,Celosia schweinfurthiana Schinz
LP,Convallaria spicata Thunb.
LP,Commiphora playfairii (Oliv.)Engl. benadirensis Chiov.
LP,Anisodus acutangulus C.Y. Wu & C. Chen var. acutangulus
LP,Triticum sativum Lamk.
LP,Eupatorium angustifolium Sprengel
LP,Desmanthus fruticosus Rose
LP,Echites tomentosus Roth
LP,Strophantus kombe Oliver
LP,Intsia bakeri Prain.
LP,Zizyphus jujuba Mill.
LP,Aneilema umbrosum (Vahl) Kunth
LP,Xeroderris stuhlmannii (Taub.) Mendonça & EP Sousa
LP,Hedysarum vaginalis L.
LP,Mahonia sheridaniana Scheid.
LP,Eleagnus angustifolia L.
LP,Struthanthus cassythoides Millsp.ex Standl.
LP,Baccharis articulata Persoon
LP,Ficus parientalis
LP,Xylosma controversum Clos
LP,Asperula setosa Jaub. & Spach.
LP,Erodium cicutarium (L.) L’Hér.
LP,Saruma henryi Oliver
LP,Dictyophleba lucida (K. Schum.) Pierre
LP,Bauhinia scandens
LP,Circaea quadrisulcata (Maxim.) Franch. & Sav.
LP,Clematis trullifera (Franch.) Finet & Gagnep.
LP,Equisetum debile Roxb.
LP,Geophila obvallata (Schum.) F Didr.
LP,Pseudosopubia hildebrandtii (Vatke) Engl.
LP,Nepsera aquatica Naud.
LP,Senna aphylla (Cav.) H. S. Irwin & Barneby
LP,Elionurus muticus (Spreng.) Ktze
LP,Polianthes maculosa (Hook.)Shinn.
LP,Eucalyptus cornuta Labill.
LP,Pongamia pinnata (L.) Merr.
LP,Carya ovata (Miller) K. Koch
LP,Osmunda virginiana L.
LP,Withania kansuensis Kuang & A.M.Lu
LP,Matthiola incana (L.) Ait. F.
LP,Ficus bengalensis
LP,Cassia laevigata Willd.
LP,Ferula sumbul (Kauffm.) Hook. F.
LP,Buddleja perfoliata Kunth
LP,Smyrnium perfolatum
LP,Thuja orientalis Linne
LP,Ailanthus glandulosa Desf.
LP,Sterculia appendiculata Schumann
LP,Xanthophyllum flavescens Roxb.
LP,Welwitschia bainesii (Hook.f.)Carr
LP,Descurainia sophia (Linnaeus) Webb ex Prantl
LP,Allium kingdonii Stearn
LP,Stephania capitata Spreng
LP,Caryopteris incana (Thunb.) Miq.
LP,Trichosanthes villosa
LP,Populus deltoides W. Bartram ex Marshall var. fremontii
LP,Pelargonium triste (L.) L'Her.
LP,Dissotis bangweolensis R.E.Fr.
LP,Mycetia longifolia (Wall.) Kuntze
LP,Darlingia darlingiana L.A.S. Johnson
LP,Ehretia cyamosa
LP,Stenoloma chusanum Ching
LP,Ryparosa multinervosa V. Sl.
LP,Prothorus longifolia Engler
LP,Blumea sinuata (Lour.) Merr.
LP,Opuntia monacantha (Willd.)Haw.
LP,Viola philippica Cav. var. philippica
LP,Ficus drupacea var. pubescens
LP,Aconitum laciniatum (Brühl) Stapf
LP,Pauridiantha paucinervis (Hiern) Bremek.
LP,Gentiana waltonii Burkill
LP,Guarea pubescens (Rich.) A. Juss. subsp. pubescens
LP,Abutilon indicum (L.)Sweet
LP,Abrus fruticulosus Wall. ex Wight & Arn.
LP,Castanopsis indica (Roxb. ex Lindl.) A. DC.
LP,Rhamnus leptophylla C.K. Schneider
LP,Viscum album L. subsp. meridianum (Danser) D.G. Long
LP,Glycine hispida Maxim.
LP,Spondias mombin L
LP,Celtis spinosissima Miq.
LP,Valeriana sitchensis Bong. subsp. scouleri (Rydb.) F. G. Mey.
LP,Lens esculenta Moench.
LP,Stanleya pinnata (Pursh) Britton
LP,Ligusticum elatum (Edgew.) C.B. Clarke
LP,Apium graveolens var. dulce (P. Mill.) Pers.
LP,Paspalidium geminatum (Forssk.) Stapf
LP,Lysimachia foenum-graecum Hance
LP,Artocarpus pomiformis
LP,Rosa pisocarpa Gray
LP,Collomia linearis Nutt
LP,"Armoracia rusticana P. Gaertin., B. Mey. & Scherb."
LP,Dalbergia hancei Benth.
LP,Canthium rheedei DC.
LP,Toulicia guianensis Aubl.
LP,Rumex lanceolatus Thunberg
LP,Elsholtzia splendens Nakai ex F. Maek.
LP,Dysoxylum malabaricum Bedd. ex C.DC.
LP,Calophyllum calaba Jacquin
LP,Melastoma affine D. Don
LP,Buckleya henryi Diels
LP,Coreopsis frondosa O.Hoffm.
LP,Crocus palasii Goldb
LP,Gelsemium elegans (Gardn. & Champ.) Benth.
LP,Acacia senegal L.
LP,Protium schomburgkianum Engl.
LP,Sassafras officinale Nees et Eberm.
LP,Lannea schweinfurthii (Engl.) Engl. var. schweinfurthii
LP,Afzelia africana Sm. ex Pers.
LP,Millettia extensa Benth.
LP,Alchornea villosa (Benth.) Mull.Arg.
LP,Tinospora tuberculata Bauman
LP,Euphorbia polycarpa Benth.
LP,Rapanea ulugurensis Mez
LP,Luffa amara
LP,Dysoxylum malabaricum Bedd. ex Hiern
LP,Polypodium veitchii Baker
LP,Solidago speciosa Nutt. var. rigidiuscula Torr. & A. Gray
LP,Vitis adstricta Hance
LP,Asystasia variabilis
LP,Nymphaea rubra Roxburgh
LP,Oreocnide integrifolia (Gaud.) Miq.
LP,Cayratia japonica
LP,Fusifilum capitatum (Hook.f.) Speta
LP,Gardenia jasminoides Ellis var. grandiflora Nakai
LP,Ficus wildemaniana Warb.
LP,Lepidagathis rigida Dalzell
LP,Piper novae-hollandicae Miquel
LP,Enantia chlorantha
LP,Euonymus tingens Wall.
LP,Fagara micranthum (Hemsl.) Engl.
LP,Taxillus levinei (Merrill) H.S. Kiu
LP,Vernonia senegalensis (Pers.)Less.
LP,Salix taxifolia Kunth microphylla (Schldl. & Cham.)C.Schneider
LP,Scurrula fusca G. Don
LP,Loranthus delavayi (Van Tiegh.) Engl.
LP,Stephania glabra (Roxb.) Miers
LP,Anethum sowa Roxb. ex Flem.
LP,Primula elatior Hill.
LP,Calceolaria thyrsiflora Graham
LP,Xerochrysum bracteatum (Vent.) Tzvelev
LP,Dysoxylon richii
LP,Schrebera excelsa Lingelsh.
LP,Xylopia malayana Hook.f. & Thomson
LP,Schizomeria serrata Hochr.
LP,Turnera opifera Mart.
LP,Scrofularia auriculata L.
LP,Agave lehmannii Jacobi
LP,Bunchosia biocellata Schlechtendhal
LP,Leptoderris micrantha Dunn
LP,Atalantia racemosa Wight & Arn.
LP,Pseudosmodingium perniciosum (Kunth) Engl.
LP,Atropa belladona L.
LP,Asclepias daemia Forsskal
LP,Bidens cynapiifolia Kunth
LP,Dalechampia tiliifolia Lam.
LP,Silene banksia (Meerb.) Mabb.
LP,Pinus monophylla Torrey & Fremont edulis (Engelm.)M.E.Jones
LP,Chloranthus holostegius (Hand.-Mazz.) Pei & Shan
LP,Chamaecrista rotundifolia (Pers.) Greene
LP,Bupleurum marginatum Wallich ex DC.
LP,Saprosma foetens (Wight) K. Schum.
LP,Saussurea lappa L.
LP,Rhinchoglossum obliquum Blume
LP,Hibiscus celebicus
LP,Uraria prunellifolia Graham
LP,Aconitum laciniatum Stapf.
LP,Cirsium altissimum (L.) Spreng.
LP,Basella alba Linn.
LP,Blumea axillaris (Lam.) DC.
LP,Rhus chinensis Mill. var. chinensis
LP,Crawfurdia coerulea Hand.-Mazz.
LP,Enicostema littorea
LP,Tribulus terrestris Linné
LP,Coriaria arborea Lindsay
LP,Parietaria zeylanica L.
LP,Albizia falcataria (L.)Fosberg
LP,Angelica oncosepala Hand.-Mazz.
LP,Begonia esquirolii Lévl.
LP,Portulaca oleracea L. var. sativa DC.
LP,Echium angustifolium Miller
LP,Crassocephalum vitellinum Moore
LP,Amphitecna latifolia (Mill.) A.H. Gentry
LP,Salix purpurea Linné
LP,Hunteria zeylanica (Retz.) Gard. ex Thaw.
LP,Aesculus assamica Griff.
LP,Gynura ovalis DC.
LP,Petroselinum cyspum
LP,Pterocymbium tinctorium Merr.
LP,Phyllanthus tsarongensis W.W. Smith
LP,Calvaria inermis (L.)Dubard
LP,Urera repens Rendle
LP,Syzygium zeylanicum DC.
LP,Oenothera elata Kunth subsp. hookeri (Torr. & Gray) W.
LP,Arisaema speciosum (Wall.) Mart.
LP,Strychnos angustiflora Bentham
LP,Bauhinia microstachya (Raddi) J.F. Macbr.
LP,Petasites tricholobus Franchet
LP,Verbascum sinuatum L.
LP,Curcuma chuanyujin C.K.Hsieh & H.Zhang
LP,Baccharis tricuneata (L.f.) Pers.
LP,Rinorea welwitschii Olivier
LP,Acer nigrum Michx. f.
LP,Byrsonima pachypoda W.R. Anderson
LP,Cephalaria leucantha Schrader
LP,Peperomia reflexa (L.f.) A.Dietr.
LP,Cassia venusta F. Muell.
LP,Rhaphiostylis beninensis (Hook.f. ex Planch.) Planch. ex Benth.
LP,Maytenus undata (Thunb.)Blakelock
LP,Guarea nigerica Bak.f.
LP,Macrocnemum candidissimum Vahl
LP,Humulus lupulus L. var. lupulus
LP,Deinbollia oblongifolia (E. Mey.) Radlk.
LP,Didymocarpus hedyotideus Chun
LP,Astragalus americanus (Hook.) M.E. Jones
LP,Berberis pinnata Lag.
LP,Stegnosperma halimifolium Benth.
LP,Saussurea hypoleuca Sprengel
LP,Salacia senegalensis (Lam.) DC.
LP,Geophila obvallata Didr.
LP,Rosa rugosa Thunb.
LP,Juglans steyermarkii Manning
LP,Nyssa multiflora
LP,Flemingia strobilifera (L.) R. Br.
LP,Adinandra glabra Miq.
LP,Voandzeia subterranea
LP,Delphaenium elatum L.
LP,Menispermum cocculus L.
LP,Elaeocarpus angustifolius
LP,Rothmannia lujae (De Wild.) Keay
LP,Saussurea schultzii Hook.f.
LP,Bryonia dioica L.
LP,Cerasus microcarpa Boiss.
LP,Thermopsis alterniflora Regel & Schmalh.
LP,Drymaria cordata (Linn.) Willd.
LP,Triclisia patens Olivier
LP,Centaurium erythraea Rafn
LP,Hoita orbicularis (Lindl.)Rydb.
LP,Crotolaria podocarpa DC.
LP,Metapanax delavayi (Franch.) J. Wen & Frodin
LP,Petiveria hexandria Sesse & Mocino
LP,Crataeva marmelos L.
LP,Pulsatilla vulgaris Miller
LP,Symplocos laurina (Retz.) Wall.
LP,Atractylis lancea
LP,Calliandra parvifolia (Hook. & Arn.) Speg.
LP,Centranthera grandiflora Wall. ex Benth.
LP,Artemisia gina
LP,Astragalus elymaiticus Boiss. et Haussk.
LP,Potalia coronata Struwe & V.A. Albert
LP,Cuphea campylocentra Griseb.
LP,Spondias birrea A.Rich.
LP,Memecylon polyanthemos Hook.f.
LP,Chrysosplenium lanuginosum Hook. f. & Thoms.
LP,Durio oxleyanus Griff.
LP,Artemisia tridentata Nuttal
LP,Quisqualis indica Linné
LP,Senebiera coronopus Poiret
LP,Leptocarpha rivularis DC.
LP,Aloe chabaudii SchÃ¶nland verekeri Christian
LP,Stemona parviflora C. H. Wright
LP,Aceras angustifolium Lindl.
LP,Artemisia tridentata
LP,Helichrysum angustifolium
LP,Commiphora guidottii
LP,Kalanchoe pinnala (Lam.) Pers.
LP,Tormentilla erecta L.
LP,Sambucus javanica
LP,Gilibertia concinna Standl.
LP,Caesalpinia digyna Rottler.
LP,Chaetanthera sphaeroidalis (Reiche) Hicken
LP,Ziziphus obtusifolia (Hook. ex Torr. & Gray) Gray
LP,Adenia dinklagei Hutch. & Dalziel
LP,Chimaphila umbellata (L.) Barton
LP,Sarracenia purpurea L. subsp. gibbosa (Raf.) Wherry
LP,Derris canarensis
LP,Antizoma capensis (L.f.) Diels
LP,Olax nana Wall.
LP,Erythrina hypaphorus
LP,Calosanthes indica Blume
LP,Cassine albens Kosterm.
LP,Cremanthodium decaisnei Cl.
LP,Cecropia obtusa Trecul
LP,Pycnospora lutescens (Poir.) Schindl.
LP,Polygonum odoratum
LP,Euphorbia sudanica A.Chev.
LP,Clerodendrum serratum (Linnaeus) Moon
LP,Raphia regalis Becc.
LP,Sesbania macrantha Welwitsch
LP,Ranunculus recurvatus Poiret var. recurvatus
LP,Strychnos toxifera R.H. Schomb. ex Benth.
LP,Tricliceras glanduliferum (Klotzsch) R.Fern.
LP,Psychotria glabra (Turrill) Fosberg
LP,Enkianthus deflexus (Griffith) C.K. Schneider
LP,Polygonum bistorta
LP,Euphorbia rhipsaloides Lem.
LP,Piper caducibracteum
LP,Tristemma coronatum
LP,Kiggelaria africana
LP,Artemisia vulgaris L. var. indica (Willd.) Maxim.
LP,Calophyllum sclerophyllum Vesque.
LP,Anemone ranunculoides
LP,Senecio oldhamianus Maxim.
LP,Equisetum hyemale var. affine (Engelm.) A. A. Eat.
LP,Piper bantamense
LP,Arthrocnemum macrostachyum (Moric.) K. Koch
LP,Stachyurus himalaicus Hook. f. et Thoms.
LP,Rafflesia hasseltii
LP,Elephantopus mollis
LP,Oxygonum sinuatum
LP,Coccinia indica W & A.
LP,Aeschynomene indica
LP,Schrankia leptocarpa DC.
LP,Excoecaria borneensis Pax & Hoffm.
LP,Hoodia gordonii Sweet
LP,Vigna unguiculata ssp. Cylindrica
LP,Tetracera asiatica (Lour.) Hoogl.
LP,Marsilea vestita Hook. & Grev.
LP,Cleistopholis glauca
LP,Sinomenium acutum (Thunb.) Rehd. et Wils.
LP,Artocarpus integra
LP,Orobanche solmsii C.B.Clarke ex Hook.f.
LP,Thalictrum fendleri Engelm. ex Gray
LP,Pseudobombax septenatum (Jacq.) Dug.
LP,Coccoloba laevis Casar.
LP,Agave mescal K.Koch
LP,Celosia debilis S.Moore
LP,Fissistigma bracteolatum Chatterjee
LP,Polygala butyracea Heckel
LP,Indigofera arrecta Hochst. ex A. Rich.
LP,Brassica nigra (L.) W.D.J.Koch
LP,Xylomelum occidentale R. Br.
LP,Salix alba Linné
LP,Microsorum hymenodes (Kunze) Ching
LP,Acacia lathouwersii Staner
LP,Ceropegia dolichophylla Schltr.
LP,Celosia populifolia Moq.
LP,Monsonia burkeana Planchon
LP,Rhodiola quadrifida (Pall.) Fisch. & Mey.
LP,Berberis nervosa Pursh
LP,Cirsium japonicum Fisch. Ex Dc.
LP,Pseudobombax septenatum (Jacq.) Dugand
LP,Capparis foetida Bl.
LP,Gypsophila arrostii var. nebulosa
LP,Gentiana straminea Maximowicz
LP,Drymaria cordata (Linnaeus) Willdenow ex Roemer & Schultes
LP,Solanum album
LP,Werneria glaberrima Phil.
LP,Primula rosea Royle
LP,Aglaia minahassae
LP,Salvia willeana (Holmboe) Hedge
LP,Iris ewbankiana M. Foster
LP,Diphysa suberosa S. Watson
LP,Angelica anomala La Llave
LP,Otochilus porrectus Lindl.
LP,Balanophora polyandra
LP,Anthocleista djalonensis Chev.
LP,Trichilia emetica Vahl emetica
LP,Boltonia indica Bentham
LP,Lychnophora ericoides Mart.
LP,Isopyrum auriculatum Franch.
LP,Bredia fordii (Hance) Diels
LP,Polygonum bistorta Linn.
LP,Bladhia punctata Nakai
LP,Malva silvestris
LP,Sedum mekongese Praeg.
LP,Salix acutifolia Willd.
LP,Triaspis hypericoides (DC.) Burch. subsp. nelsonii (Oliv.) Immelman
LP,Parthenium ramosissimum DC.
LP,Disporopsis aspera (Hua) Engl. ex Krause
LP,Guajacum officinale
LP,Styrax japonicus Sieb. & Zucc.
LP,Alysicarpus longifolius (Sprengel) Wight & Arn.
LP,Aristolochia arborescens
LP,Colletia spinosissima J.F. Gmel.
LP,Anacolosa arborea
LP,Viscum ziziphi-mucronati Dinter
LP,Piriqueta cistoides (L.) Griseb.
LP,"Lippia adoensis Hochst. p.p.,"
LP,Cucurbita villosa Bl.
LP,Stachyurus himalaicus
LP,Dendrocalamus sinuatus (Gamble) Holttum
LP,Uvaria caffra E.Mey. ex Sond.
LP,Rosa damascena P. Mill.
LP,Holigarna grahamii (Wight) Kurz
LP,Daniellia pynaertii De Wild.
LP,Plectranthus forsteri Benth.
LP,Brugmansia suaveolens (Humb. & Bonpl. ex Willd.) Bercht. & Presl
LP,Dinochloa scandens (Blume) Kuntze
LP,Crotalaria axillaris Aiton
